"ms_zoning","lot_frontage","lot_area","street","lot_shape","land_contour","lot_config","land_slope","condition_1","bldg_type","house_style","overall_qual","overall_cond","roof_style","exterior_1st","mas_vnr_type","exter_qual","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type_1","bsmt_fin_sf_1","bsmt_fin_type_2","bsmt_fin_sf_2","bsmt_unf_sf","heating_qc","central_air","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","bsmt_full_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_finish","garage_cars","garage_area","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","screen_porch","sale_price","longitude","latitude","neighborhood_tier","log_sale_price","effective_year"
"RM",50,5925,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",4,6,"Gable","MetalSd","None",3,"BrkTil",2,3,1,2,122,3,448,0,4,0,761,380,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1,1,252,2,0,0,96,0,85000,-93.606842,42.032276,"Mid-Range",11.3504065354725,1950
"RM",50,6000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,4,"Hip","MetalSd","None",3,"PConc",3,3,1,5,250,1,0,710,4,1,960,0,0,0,1,0,2,1,2,5,7,0,0,"Detchd",1,1,308,2,0,0,168,0,108500,-93.607723,42.032357,"Mid-Range",11.5945054519627,1950
"RM",57,9639,1,"Reg","Lvl","Inside",1,"Artery","1Fam","2Story",4,8,"Gable","MetalSd","None",3,"PConc",3,3,1,1,0,1,0,1075,5,1,1156,642,0,0,2,1,4,1,3,7,7,0,0,"Detchd",1,2,342,0,0,0,160,0,137000,-93.61047,42.030579,"Mid-Range",11.8277362048103,1950
"RM",40,3880,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,9,"Gable","VinylSd","None",3,"CBlock",3,3,1,5,329,1,0,357,4,1,866,0,0,0,1,0,2,1,4,4,7,0,0,"None",0,0,0,2,58,42,0,0,110500,-93.6082631,42.0318018,"Mid-Range",11.6127707999399,1997
"RM",60,8520,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","Wd Sdng","None",4,"CBlock",3,3,1,1,0,1,0,968,3,1,968,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,2,480,0,0,0,184,0,100000,-93.606789,42.030311,"Mid-Range",11.5129254649702,2006
"RM",60,10337,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,9,"Hip","VinylSd","None",4,"BrkTil",3,3,1,1,0,1,0,725,5,0,909,863,0,0,2,1,3,1,4,7,7,0,0,"Detchd",1,2,816,2,0,0,0,0,184900,-93.618662,42.03013,"Mid-Range",12.1275704173752,1999
"RM",60,9600,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,8,"Gambrel","VinylSd","None",3,"PConc",3,3,2,1,0,1,0,702,4,1,842,630,0,0,1,0,3,1,4,6,7,0,0,"Detchd",1,1,250,1,0,0,84,0,125000,-93.617061,42.029218,"Mid-Range",11.7360690162844,1994
"RM",35,4571,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",5,7,"Gable","MetalSd","None",3,"BrkTil",3,3,1,4,168,1,0,448,5,1,616,616,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1,2,480,2,280,0,143,0,114000,-93.618294,42.029198,"Mid-Range",11.6439537273766,1950
"RM",85,13600,1,"Reg","Lvl","Inside",1,"Norm","2fmCon","2Story",5,5,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,662,3,0,1422,915,0,0,2,0,5,2,3,10,5,0,0,"Detchd",1,2,560,2,0,57,0,0,90000,-93.616911,42.029223,"Mid-Range",11.4075649493124,1950
"RM",56,8398,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,8,"Gable","Wd Sdng","None",3,"CBlock",4,4,1,4,259,1,0,667,3,1,991,659,0,0,2,0,3,1,3,6,7,0,0,"Detchd",1,2,468,0,128,103,0,0,144100,-93.6188503,42.0280396,"Mid-Range",11.8782627819876,1990
"RM",90,9900,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,4,"Gable","Wd Sdng","None",3,"BrkTil",3,3,2,1,0,1,0,1008,3,1,1178,1032,0,0,2,0,5,1,2,8,7,0,0,"Detchd",1,1,205,0,0,48,0,0,117500,-93.617037,42.028076,"Mid-Range",11.6741936125664,1950
"RM",75,13500,1,"Reg","Lvl","Corner",1,"Norm","1Fam","2.5Unf",7,8,"Gable","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,819,3,1,1312,1142,0,0,2,0,3,1,3,8,7,1,4,"Attchd",1,2,576,0,0,148,150,0,185000,-93.612061,42.02819,"Mid-Range",12.1281111040605,1987
"C (all)",60,7200,1,"Reg","Lvl","Corner",1,"Norm","2fmCon","2.5Unf",6,6,"Hip","MetalSd","None",3,"BrkTil",3,2,2,3,1046,1,0,168,5,0,1260,1031,0,0,2,0,4,2,3,9,7,1,4,"Detchd",1,2,506,2,0,0,0,99,133900,-93.612191,42.027154,"Mid-Range",11.8048485316793,1998
"RM",40,5400,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",6,7,"Gable","MetalSd","None",3,"BrkTil",3,3,2,2,370,1,0,779,4,1,1149,467,0,0,2,0,3,1,4,5,7,0,0,"Detchd",1,1,216,2,0,0,183,0,152000,-93.608882,42.0282,"Mid-Range",11.9316357998284,2004
"RM",90,8100,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","VinylSd","None",3,"BrkTil",3,3,1,3,338,1,0,1221,4,1,1559,0,0,1,1,0,2,1,3,5,5,0,0,"Detchd",1,2,812,2,0,116,230,0,153500,-93.6094532,42.0277574,"Mid-Range",11.9414558460094,1973
"RM",60,10800,1,"Reg","Bnk","Inside",1,"Norm","1Fam","2Story",7,8,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,718,5,1,1576,978,0,0,1,1,3,1,3,8,7,0,0,"Detchd",1,2,704,1,0,48,143,0,159500,-93.608678,42.026089,"Mid-Range",11.979799201207,1998
"RM",52,9439,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,5,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,2,324,1,0,588,4,1,912,336,0,0,1,0,2,1,3,6,7,0,0,"Detchd",1,1,160,2,0,0,192,0,87000,-93.6047622,42.0268089,"Mid-Range",11.3736633976367,1950
"RM",52,8626,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,6,"Gable","MetalSd","None",3,"CBlock",0,0,0,0,0,0,0,0,4,1,968,0,0,0,1,0,2,1,3,5,7,0,0,"Attchd",1,1,331,2,0,0,0,0,104500,-93.6041765,42.0272605,"Mid-Range",11.556942350387,1956
"RM",76,11800,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SLvl",4,7,"Gable","Other","None",3,"Slab",0,0,0,0,0,0,0,0,5,1,1382,0,0,0,2,0,1,1,3,6,4,1,3,"Attchd",2,1,384,2,0,40,0,0,110000,-93.6051157,42.0272703,"Mid-Range",11.6082356447746,2002
"RL",55,6854,1,"Reg","Bnk","Inside",0,"Norm","1Fam","1Story",5,7,"Gable","MetalSd","None",3,"PConc",3,3,1,2,317,3,227,212,3,0,916,144,0,1,1,0,1,1,3,6,4,1,4,"Detchd",1,1,308,2,0,65,0,150,136500,-93.6281873,42.033311,"Mid-Range",11.8240798936072,1994
"RM",55,8674,1,"Reg","HLS","Inside",1,"RRNn","1Fam","1.5Fin",5,6,"Gable","MetalSd","None",3,"CBlock",2,3,1,3,910,1,0,0,3,1,910,525,0,1,1,0,3,1,3,6,7,0,0,"Detchd",1,1,308,2,0,33,0,0,128250,-93.6262716,42.034339,"Mid-Range",11.761736763033,1950
"RL",98,8731,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","Other","None",3,"BrkTil",3,3,1,4,645,1,0,270,3,1,1167,0,0,0,1,0,3,1,3,6,3,1,4,"Detchd",1,2,495,2,0,0,216,126,144000,-93.627605,42.031846,"Mid-Range",11.8775685785581,1950
"RL",70,8737,1,"IR1","Bnk","Inside",1,"Norm","1Fam","1.5Fin",6,7,"Gable","Other","None",3,"BrkTil",4,3,1,3,300,1,0,765,5,1,915,720,0,0,1,1,3,1,3,6,7,1,4,"Detchd",1,2,440,2,0,38,0,0,210000,-93.627487,42.030823,"Mid-Range",12.2548628096996,1950
"RM",50,6125,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,7,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,306,1,0,422,5,1,728,546,0,0,2,0,3,1,3,6,7,0,0,"Detchd",1,1,224,2,0,0,192,0,135000,-93.624715,42.033482,"Mid-Range",11.8130300574206,1998
"RM",50,6000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gable","MetalSd","None",3,"CBlock",3,3,2,3,276,1,0,324,5,1,608,624,0,0,1,1,3,1,3,6,7,2,3,"Attchd",1,1,217,2,0,0,0,0,128000,-93.623521,42.033612,"Mid-Range",11.7597855429018,1950
"RM",60,6000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","None",3,"BrkTil",3,4,1,5,375,1,0,360,5,1,869,349,0,0,1,0,3,1,3,6,7,1,4,"Detchd",1,2,440,2,0,0,0,0,131000,-93.621501,42.033336,"Mid-Range",11.7829526021833,1950
"RM",51,6120,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Unf",5,7,"Gable","Other","None",4,"BrkTil",3,3,1,1,0,1,0,884,5,1,884,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,1,240,2,0,0,136,0,113000,-93.623643,42.032399,"Mid-Range",11.6351430976945,1950
"RM",51,6240,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,5,"Gable","VinylSd","None",3,"BrkTil",3,3,1,2,52,1,0,809,4,1,861,548,0,1,1,1,3,1,3,6,7,1,4,"Detchd",1,2,528,2,225,0,84,0,126000,-93.623631,42.031433,"Mid-Range",11.7440371859336,1950
"RM",52,6240,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,8,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,3,48,1,0,624,5,1,899,423,0,1,1,0,4,1,3,7,7,0,0,"Detchd",1,1,280,2,0,0,0,0,132000,-93.624539,42.031438,"Mid-Range",11.7905572015685,1952
"RM",52,6240,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,7,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,966,5,1,1014,412,0,0,1,0,3,1,3,6,7,1,4,"Detchd",1,1,230,2,174,0,96,0,131750,-93.622551,42.03142,"Mid-Range",11.7886614664036,1992
"RM",51,6120,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,6,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,5,351,1,0,405,4,1,903,378,0,1,1,0,2,1,4,6,7,0,0,"Detchd",1,2,379,2,25,0,0,0,132500,-93.621504,42.032505,"Mid-Range",11.7943379244084,1950
"RM",51,6120,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",5,8,"Gable","MetalSd","None",3,"BrkTil",3,3,2,1,0,1,0,939,5,1,939,574,0,0,1,1,4,1,3,8,7,0,0,"Detchd",1,1,180,0,24,0,150,0,137500,-93.621502,42.032386,"Mid-Range",11.8313791960888,2004
"RM",51,6120,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Unf",7,8,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,832,5,1,854,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,2,576,2,48,112,0,0,132000,-93.6224,42.031321,"Mid-Range",11.7905572015685,2001
"RM",52,6240,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","None",3,"BrkTil",3,2,1,2,425,1,0,459,3,1,959,408,0,0,1,0,3,1,3,6,7,1,4,"Detchd",1,1,560,2,0,0,0,120,127500,-93.622402,42.031483,"Mid-Range",11.7558716435806,1950
"RM",60,6180,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",6,5,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,960,3,0,986,0,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1,1,180,2,0,128,0,0,102000,-93.6212119,42.0314873,"Mid-Range",11.5327280922664,1950
"RM",47,7755,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,8,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,1,0,1,0,1100,5,1,1100,1164,0,0,2,1,4,1,3,8,7,0,0,"Detchd",1,1,408,2,0,152,0,0,200000,-93.6209132,42.0304477,"Mid-Range",12.2060726455302,1995
"RL",60,13515,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gambrel","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,764,5,1,1060,764,0,0,1,0,3,1,3,8,7,1,4,"Detchd",1,2,520,0,0,0,126,0,180500,-93.62576,42.029451,"Mid-Range",12.1034860567551,1950
"RL",60,8850,1,"Reg","Bnk","Inside",1,"Norm","1Fam","1.5Fin",6,7,"Gable","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,768,5,1,752,624,0,0,1,0,3,1,4,7,7,0,0,"Detchd",1,2,576,1,0,54,144,0,165000,-93.625435,42.026912,"Mid-Range",12.0137007528827,1950
"RL",60,8730,1,"Reg","Lvl","Inside",1,"RRAn","1Fam","2Story",6,7,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,698,5,1,698,698,0,0,1,0,3,1,3,7,7,0,0,"Detchd",1,1,384,2,0,0,0,259,153575,-93.625284,42.027088,"Mid-Range",11.9419443260321,2003
"RM",60,5700,1,"IR1","Lvl","Corner",1,"Feedr","1Fam","2Story",7,6,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,3,336,1,0,336,4,0,672,672,0,1,1,1,3,1,4,6,7,1,4,"Attchd",1,2,456,2,0,0,70,0,140000,-93.6241649,42.0299664,"Mid-Range",11.8493977015914,1990
"RM",60,7758,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Fin",7,4,"Gable","Other","BrkFace",3,"PConc",3,3,1,2,224,1,0,816,5,1,1226,592,0,0,1,1,4,1,3,7,7,2,3,"Detchd",1,1,240,2,0,0,0,184,169500,-93.628447,42.025229,"Budget",12.0406082058026,1950
"RM",57,7449,1,"Reg","Bnk","Inside",1,"Norm","1Fam","1.5Unf",7,7,"Gable","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,637,5,1,1108,0,0,0,1,0,3,1,4,6,7,1,4,"Attchd",1,1,280,0,0,0,205,0,139400,-93.628301,42.02543,"Budget",11.8451027773086,1950
"RM",120,13200,1,"Reg","Lvl","Corner",1,"Norm","1Fam","SLvl",6,6,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,4,375,1,0,366,2,1,1497,797,0,0,3,0,5,1,3,9,7,1,4,"Attchd",1,2,658,2,0,110,0,0,202500,-93.629496,42.021576,"Budget",12.2184951655287,1963
"RM",60,6882,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,7,"Gable","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,684,3,1,773,582,0,0,1,1,3,1,4,7,7,0,0,"None",0,0,0,2,136,0,115,0,127000,-93.6277573,42.0249982,"Budget",11.7519423654407,2006
"RM",50,9000,1,"Reg","Bnk","Inside",1,"Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","None",3,"PConc",3,3,1,1,0,1,0,780,3,1,780,595,0,0,1,1,3,1,4,6,7,1,4,"Detchd",1,1,544,1,0,162,0,126,141000,-93.6275137,42.0242321,"Budget",11.8565151693603,1950
"RM",60,9780,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,9,"Gable","VinylSd","None",3,"CBlock",3,3,1,2,354,3,398,224,5,1,976,976,0,0,1,1,4,1,4,8,7,2,3,"Detchd",3,1,299,2,285,0,0,216,212300,-93.629501,42.0227,"Budget",12.2657556476913,2005
"RM",60,10320,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,5,"Gable","MetalSd","None",3,"CBlock",3,2,1,2,375,1,0,763,4,1,1138,1042,0,0,1,1,3,1,3,7,7,1,4,"Detchd",1,2,720,0,0,0,170,0,161000,-93.6274918,42.0238856,"Budget",11.9891596439666,1950
"RM",60,7200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2.5Unf",5,7,"Gable","MetalSd","None",3,"BrkTil",3,2,1,1,0,1,0,530,3,0,581,530,0,0,1,0,3,1,2,6,7,0,0,"Detchd",1,1,288,0,0,0,144,0,101000,-93.6263765,42.0238391,"Budget",11.5228757958234,1996
"RM",40,4800,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,7,"Gable","MetalSd","None",3,"CBlock",3,3,1,2,197,1,0,999,5,1,1196,0,0,1,1,0,2,1,3,5,7,0,0,"Detchd",1,2,440,2,0,0,0,0,109900,-93.625297,42.023518,"Budget",11.6073261403917,1990
"RM",60,12358,1,"IR1","Lvl","Inside",1,"Feedr","1Fam","1.5Fin",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,360,1,0,360,3,1,854,0,528,0,1,1,2,1,3,7,7,0,0,"Detchd",1,2,660,2,237,0,0,0,128500,-93.622793,42.026723,"Mid-Range",11.7636841833174,1950
"RM",60,10120,1,"IR1","Bnk","Inside",1,"Feedr","2fmCon","2.5Unf",7,4,"Hip","Wd Sdng","None",2,"CBlock",3,3,1,1,0,1,0,925,3,0,964,925,0,0,1,1,4,2,3,9,7,1,4,"Detchd",1,1,308,0,0,0,264,0,122000,-93.622025,42.025893,"Mid-Range",11.7117763237154,1950
"RM",55,4388,1,"IR1","Bnk","Inside",1,"Feedr","1Fam","1.5Unf",5,7,"Gable","Other","None",3,"BrkTil",3,3,1,2,116,1,0,556,5,1,840,0,0,0,1,0,3,1,3,5,7,1,3,"None",0,0,0,0,0,0,0,0,87000,-93.62188,42.0261614,"Mid-Range",11.3736633976367,1950
"RL",107,12888,1,"Reg","Bnk","Inside",1,"Feedr","1Fam","2Story",7,8,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,5,288,1,0,717,3,1,1262,1005,0,1,1,1,3,1,3,7,7,2,4,"Attchd",3,2,498,2,521,0,0,0,219000,-93.655699,42.033524,"Mid-Range",12.2968270087986,1980
"RL",138,18030,1,"IR1","Bnk","Inside",1,"Norm","1Fam","1.5Fin",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,152,4,469,977,3,1,1636,971,479,0,3,0,3,1,5,12,3,1,4,"None",0,0,0,2,122,0,0,0,200500,-93.656124,42.033285,"Premium",12.2085695257288,1994
"RL",59,4484,1,"IR1","Lvl","Corner",1,"Norm","2fmCon","1.5Fin",5,6,"Gable","Plywood","None",3,"CBlock",3,3,1,5,485,1,0,187,3,0,778,504,0,1,1,0,2,1,3,4,7,0,0,"Detchd",1,1,240,2,0,88,0,0,108500,-93.655924,42.028004,"Mid-Range",11.5945054519627,1979
"RL",75,11235,1,"Reg","Lvl","Inside",1,"Norm","2fmCon","SFoyer",5,5,"Gable","HdBoard","None",3,"CBlock",4,3,3,5,925,1,0,0,3,1,999,0,0,1,1,0,3,1,3,6,7,0,0,"Detchd",1,1,308,2,40,176,0,0,130000,-93.675549,42.033272,"Mid-Range",11.7752897294377,1963
"RL",75,11235,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SFoyer",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",4,3,3,4,785,1,0,635,4,1,1452,0,0,1,1,0,2,1,3,6,5,1,3,"Detchd",1,2,572,2,92,0,88,0,158450,-93.675559,42.032426,"Mid-Range",11.9731943651191,1980
"RL",62,14299,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",4,3,"Gable","HdBoard","None",3,"CBlock",3,3,1,3,513,2,144,348,3,1,1005,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,2,440,0,0,0,0,0,115400,-93.672207,42.034453,"Mid-Range",11.6561596330561,1964
"RL",61,7943,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",4,5,"Gable","VinylSd","BrkCmn",3,"CBlock",3,3,2,3,903,1,0,126,4,1,1029,0,0,1,1,0,3,1,3,5,7,0,0,"Attchd",1,1,261,2,64,0,39,0,118500,-93.669741,42.034429,"Mid-Range",11.6826682395573,1961
"RL",65,14149,1,"IR1","Lvl","Inside",1,"Norm","1Fam","SLvl",5,8,"Hip","HdBoard","BrkFace",4,"CBlock",3,3,4,2,68,4,722,190,3,1,1020,0,0,0,2,0,3,1,3,5,7,1,1,"Detchd",1,2,528,2,0,0,0,0,165000,-93.674417,42.033193,"Mid-Range",12.0137007528827,2001
"RL",70,11677,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,4,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,3,3,249,4,761,30,3,1,1040,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",2,1,264,2,0,90,0,0,123000,-93.67369,42.032385,"Mid-Range",11.7199396343546,1966
"RL",70,8400,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SFoyer",6,5,"Gable","VinylSd","None",3,"CBlock",3,3,4,2,187,3,627,0,4,1,913,0,0,1,1,0,3,1,3,6,7,0,0,"Detchd",1,1,240,2,0,0,252,0,129000,-93.677504,42.032098,"Mid-Range",11.7675676833438,1966
"RL",99,7094,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"CBlock",3,3,1,3,180,2,374,340,3,1,894,0,0,0,1,0,3,1,3,5,7,0,0,"Detchd",2,1,384,2,0,0,0,0,125000,-93.676953,42.031533,"Mid-Range",11.7360690162844,1966
"RL",70,8425,1,"Reg","Lvl","FR3",1,"Feedr","2fmCon","1Story",5,6,"Gable","HdBoard","None",3,"CBlock",4,3,3,6,748,1,0,20,4,1,868,0,0,1,1,0,2,1,3,6,7,0,0,"Detchd",1,2,576,2,138,0,0,0,119900,-93.678149,42.029562,"Mid-Range",11.6944133410156,1990
"RL",86,8665,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,2,3,168,4,288,420,3,1,897,0,0,0,1,0,3,1,3,5,7,0,0,"Attchd",2,1,264,2,0,0,0,0,115000,-93.675714,42.031215,"Mid-Range",11.6526874073454,1968
"RL",70,8398,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","MetalSd","BrkFace",3,"CBlock",3,3,1,2,114,4,529,300,3,1,943,0,0,1,1,0,2,1,3,5,7,0,0,"Detchd",1,2,528,2,132,0,0,0,134500,-93.677997,42.029679,"Mid-Range",11.809319478024,1967
"RL",66,7742,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","HdBoard","None",3,"CBlock",3,3,1,4,763,1,0,192,5,1,955,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",1,1,386,2,0,0,0,0,127000,-93.677601,42.031139,"Mid-Range",11.7519423654407,1966
"RL",109,8724,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"CBlock",4,3,1,4,492,1,0,402,4,1,894,0,0,0,1,0,3,1,3,5,7,1,1,"Attchd",3,2,450,2,0,0,0,0,129000,-93.676681,42.029786,"Mid-Range",11.7675676833438,1968
"RL",71,8197,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","Plywood","BrkFace",3,"CBlock",3,3,1,1,0,1,0,660,5,1,1285,0,0,0,1,1,3,1,3,7,7,1,3,"Attchd",2,2,528,2,138,0,0,0,143500,-93.672119,42.030591,"Mid-Range",11.8740903141818,1977
"RL",80,8169,1,"Reg","Lvl","Corner",1,"Feedr","1Fam","1Story",5,7,"Gable","Plywood","None",3,"CBlock",3,3,1,3,216,5,435,261,5,1,912,0,0,1,1,0,3,1,4,6,7,0,0,"Detchd",1,1,315,2,204,0,0,0,129000,-93.668544,42.034422,"Mid-Range",11.7675676833438,1966
"RL",81,14175,1,"Reg","Bnk","Inside",0,"PosA","1Fam","1Story",5,5,"Hip","Other","None",3,"CBlock",3,3,1,3,386,5,522,332,4,1,1375,0,0,1,1,0,3,1,3,6,7,1,4,"Attchd",1,1,323,2,0,0,0,0,187000,-93.664037,42.032528,"Mid-Range",12.1388638958367,1998
"RL",99,16779,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","2Story",5,4,"Gable","Wd Sdng","BrkFace",3,"CBlock",4,3,1,4,267,1,0,404,2,1,1567,1087,0,0,3,0,4,1,3,11,4,1,4,"Attchd",1,2,638,2,128,570,0,0,158000,-93.662239,42.034421,"Mid-Range",11.9703503120091,1996
"RL",70,25339,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,1,0,1,0,816,5,1,1416,0,0,0,2,0,3,1,4,7,7,0,0,"Attchd",1,2,576,0,0,0,112,0,112000,-93.660671,42.033557,"Mid-Range",11.6262541502772,2007
"RL",70,6960,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",7,8,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,5,258,1,0,422,5,1,798,504,0,0,1,1,2,1,4,6,7,2,4,"Attchd",1,1,224,2,0,0,0,126,165250,-93.660691,42.032638,"Mid-Range",12.0152147577139,1998
"RL",91,11375,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","VinylSd","None",3,"CBlock",3,3,1,3,736,1,0,231,3,1,1299,0,0,0,1,0,3,1,4,6,7,1,3,"Attchd",1,2,494,2,81,0,280,0,150000,-93.661983,42.033726,"Mid-Range",11.9183905730784,1995
"RL",85,13770,1,"Reg","Lvl","Corner",1,"Feedr","1Fam","1Story",5,6,"Gable","Plywood","BrkFace",3,"CBlock",3,3,2,3,190,4,873,95,3,1,1176,0,0,1,1,0,3,1,3,6,7,2,4,"Attchd",1,1,303,2,0,0,0,0,137000,-93.661985,42.034018,"Mid-Range",11.8277362048103,1998
"RL",70,9000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,7,"Gable","Wd Sdng","None",2,"Slab",0,0,0,0,0,0,0,0,3,0,998,0,0,0,1,0,3,1,3,5,5,0,0,"2Types",1,2,460,2,0,0,140,0,89500,-93.659355,42.032699,"Mid-Range",11.4019939042629,1950
"RL",77.5,115149,1,"IR2","Low","CulDSac",0,"Norm","1Fam","1Story",7,5,"Gable","Plywood","Stone",3,"CBlock",4,3,4,6,1219,1,0,424,3,1,1824,0,0,1,2,0,2,1,4,5,7,2,3,"Attchd",1,2,739,2,380,48,0,0,302000,-93.676272,42.02868,"Premium",12.618182296357,2002
"RL",97,11075,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",6,5,"Hip","Wd Sdng","BrkFace",3,"PConc",4,3,1,4,299,2,891,0,5,1,1522,0,0,0,2,0,3,1,3,7,7,1,3,"Attchd",3,2,552,2,0,77,0,168,182000,-93.673958,42.02384,"Premium",12.1117619660589,1984
